Wed, 21 Dec 2016 16:09:13 base.py[line:111] INFO Scan ORMapping Tyre...
Wed, 21 Dec 2016 16:09:13 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:112] INFO Scan ORMapping Product...
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 16:20:29 base.py[line:124] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:33:32 base.py[line:112] INFO Scan ORMapping Tyre...
Mon, 26 Dec 2016 17:33:32 base.py[line:124] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:33:32 base.py[line:124] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:33:32 base.py[line:124] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:33:32 base.py[line:124] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:33:32 base.py[line:124] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:33:32 base.py[line:124] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 17:33:32 base.py[line:124] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:33:32 base.py[line:124] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:33:32 base.py[line:124] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:33:32 base.py[line:124] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:33:32 base.py[line:124] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:33:32 base.py[line:124] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:33:32 base.py[line:124] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:33:33 base.py[line:112] INFO Scan ORMapping Product...
Mon, 26 Dec 2016 17:33:33 base.py[line:124] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:33:33 base.py[line:124] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:33:33 base.py[line:124] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:33:33 base.py[line:124] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 17:33:33 base.py[line:124] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:33:33 base.py[line:124] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:33:33 base.py[line:124] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:33:33 base.py[line:124] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:112] INFO Scan ORMapping Tyre...
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:112] INFO Scan ORMapping Product...
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:30 base.py[line:124] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:112] INFO Scan ORMapping Tyre...
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:112] INFO Scan ORMapping Product...
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:36:52 base.py[line:124] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:16 base.py[line:112] INFO Scan ORMapping Tyre...
Mon, 26 Dec 2016 17:53:16 base.py[line:124] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:16 base.py[line:124] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:16 base.py[line:124] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:16 base.py[line:124] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:16 base.py[line:124] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:16 base.py[line:124] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 17:53:16 base.py[line:124] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:53:16 base.py[line:124] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:16 base.py[line:124] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:16 base.py[line:124] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:16 base.py[line:124] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:16 base.py[line:124] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:16 base.py[line:124] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:53:17 base.py[line:112] INFO Scan ORMapping Product...
Mon, 26 Dec 2016 17:53:17 base.py[line:124] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:17 base.py[line:124] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:17 base.py[line:124] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:17 base.py[line:124] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 17:53:17 base.py[line:124] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:53:17 base.py[line:124] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:53:17 base.py[line:124] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:17 base.py[line:124] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:112] INFO Scan ORMapping Tyre...
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:112] INFO Scan ORMapping Product...
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:53:42 base.py[line:124] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:54:11 base.py[line:112] INFO Scan ORMapping Tyre...
Mon, 26 Dec 2016 17:54:11 base.py[line:124] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:54:11 base.py[line:124] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:54:11 base.py[line:124] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:54:11 base.py[line:124] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:54:11 base.py[line:124] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:54:11 base.py[line:124] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Mon, 26 Dec 2016 17:54:11 base.py[line:124] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Mon, 26 Dec 2016 17:54:11 base.py[line:124] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:54:11 base.py[line:124] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:54:11 base.py[line:124] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:54:11 base.py[line:124] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Mon, 26 Dec 2016 17:54:11 base.py[line:124] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
